id,artist_id,latitude,longitude,location,name,release,title,duration,tempo,year,hotttnesss,similar_artists_count,artist_terms_count,end_of_fade_in,start_of_fade_out,loudness,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss
113,AR3PN3R1187FB4CEBD,18.01571,-76.79731,Kingston. Jamaica,Horace Andy,Feel Good All Over: Anthology 1970-1976,Thank You Lord,176.27383,151.911,1985,0,100,48,0.183,166.911,-11.479,2,0.171,1,0.239,4,0.231,0,0.626436382,0.374271174,0
114,ARYWCFZ11E2835CFDD,0,0,,Nazz,13th And Pine,How Can You Call That Beautiful (Stewkey Vocal),220.89098,119.691,0,0,100,27,0,213.107,-6.302,9,0.606,1,0.475,4,0.491,0,0.494681417,0.384146444,0
115,ARUT16P1187FB532A4,33.39847,-91.03786,Greenville. MS,Tyrone Davis,Call Tyrone,Cheatin' In The Next Room,235.91138,161.976,0,0,100,43,0.322,219.725,-10.466,10,0.46,1,0.379,4,0.696,0,0.543866302,0.393215104,0
116,AREOGMA1187B9908EF,37.77916,-122.42005,San Francisco. CA,Hot Tuna,Final Vinyl,Candy Man,239.59465,172.398,1971,0,100,45,0.31,231.3,-9.275,0,0.601,1,0.563,1,0,0,0.567278871,0.405178359,0
117,AR4ABL21187FB3913A,40.99471,-77.60454,Pennsylvania,Richard Burton,Fifteen Poems By Dylan Thomas,I See The Boys Of Summer,171.49342,109.823,0,0,100,20,0.085,165.216,-37.398,2,0.45,1,0.685,3,0.659,0,0.432386477,0.28404741,0
118,AR8YV1I1187FB45D2B,40.71455,-74.00712,New York. NY,Rory Block,The Early Tapes 1975-1976,Three Is a Crowd,266.05669,90.101,0,0,100,44,0.23,256.064,-13.836,1,0.936,1,0.763,1,0,0,0.513829587,0.343185045,0
119,ARR9XGB1187B9912E6,0,0,Philadelphia. PA,Boyz II Men,Legacy,On Bended Knee,329.27302,116.473,1994,0.345802234,100,21,0.45,322.101,-7.103,8,0.497,1,0.491,4,1,0,0.790922848,0.601184942,0.345802234
120,ARBKUS51187B98A3AC,35.4948,-85.01235,Dayton. TN,Howard Armstrong,Louie Bluie Film Soundtrack,My Four Reasons,198.922,126.821,0,0.333554807,100,26,0.228,190.705,-13.495,9,0,0,0.094,4,0,0,0.45466819,0,0.333554807
121,ARTB5PP1187FB523B7,41.88415,-87.63241,Chicago. IL,Donny Hathaway,Donny Hathaway,Little Girl (LP Version),283.21914,111.191,1971,0.617365618,100,48,0.258,277.467,-15.144,2,0.499,1,0.652,3,0.851,0,0.657406765,0.422472423,0.617365618
122,ARXFQDY1187B9AAF1E,0,0,,Miguel Gallardo,Canciones De Amor De Miguel Gallardo,Eternamente Amame,238.68036,125.508,0,0,100,10,0.386,230.742,-12.991,5,0.458,1,0.542,4,0.462,0,0.45871209,0.335101425,0
123,ARVEJ9M1187FB4DC44,0,0,,Les Ogres De Barback,Irfan_ le héros,Niev nietch nievitch,254.06649,137.888,1999,0.394394856,100,43,0.43,249.562,-6.01,4,0.446,0,0.383,1,0,0,0.652367864,0.437964733,0.394394856
124,ARTHEAP122BCFCD0B2,0,0,,DJ X-Change featuring DJ Joey A,What up Detroit,Come Over,184.31955,150.012,0,0,100,1,0.798,178.503,-5.58,6,0,0,0,4,0,0,0.342440144,0.281284216,0
125,ARQESNI1187FB511EE,38.8991,-77.029,Washington DC,Morel,Peterbilt Angel,Blue Taxi,311.40526,108.367,0,0,100,19,0,300.118,-4.313,10,0.685,1,0.611,4,0.36,0,0.49825931,0.33406579,0
126,ARCZ20M1187FB49687,32.77942,-91.56123,Goodwill. LA,Tony Joe White,Homemade Ice-Cream,I Want Love (Tween You & Me) (Album Version),162.53342,173.482,0,0.374796837,100,46,0.524,151.551,-17.285,2,0.243,1,0.297,4,0.804,0,0.624723768,0.403509673,0.374796837
127,ARDF8K01187FB37200,0,0,Sydney. Australia,Wolfmother,White Feather,White Feather,212.37506,110.745,2009,0,100,21,0.868,209.438,-5.931,4,0.372,0,0.207,4,1,0,0.79225559,0.566971566,0
128,AR11NP91187B9901B4,0,0,New York City,The Roches,Can We Go Home Now,Christlike Roche,338.33751,130.027,1995,0.265861049,100,30,0,328.986,-14.248,2,0.626,0,0.575,4,0.509,0,0.573605491,0.372251208,0.265861049
129,ARBZAIL1187FB5B1C8,42.31256,-71.08868,Boston. MA,Bob Margolin,In North Carolina,You Rascal You,126.51057,110.168,0,0.233796474,100,16,0,121.702,-12.651,11,0.228,1,0.374,4,0.92,0,0.555985053,0.326848818,0.233796474
130,ARWXHRS1241B9C7A1E,0,0,,Thomas Battenstein,Wintertime,Sympathy,205.58322,97.976,0,0,100,1,0.612,182.323,-16.056,9,0.825,0,0.836,3,1,0,0.42562724,0,0
131,ARV1P811187FB3CFC6,0,0,,Jupiter Rising,Electropop,They Say (Album),193.4624,119.979,2007,0.215080319,100,18,2.717,184.274,-5.913,0,0.373,0,0.548,4,1,0,0.662649695,0.363177861,0.215080319
132,ARIU0MA1187B98D36F,0,0,,Dharma Bums,DUMB: 4-track cassette recordings (1987),Simon's Folly,127.4771,156.968,0,0,100,22,2.148,118.195,-5.541,6,0.81,1,0.864,1,0,0,0.491921881,0.345809443,0
133,ARB4D891187B9954F7,0,0,,Saafir,The Hit List,Crawl Before You Ball (Album Version),234.762,188.886,1999,0,100,10,0.101,227.84,-6.019,5,0.172,1,0.026,4,1,0,0.594779904,0.318902078,0
134,ARQOC971187B9910FA,42.73383,-84.59334,Lansing. MI,The Verve Pipe,Underneath,Medicate Myself,292.8322,133.306,2001,0.466304831,100,48,3.344,273.589,-4.953,9,0.295,1,0.196,4,0.338,0,0.70334944,0.498395338,0.466304831
135,AR19SOA1187B98F6E6,40.71455,-74.00712,New York,Bob Neuwirth,99 Monkeys,Biding Her Time,241.10975,152.267,1990,0.480610618,100,21,2.659,230.429,-18.114,4,0.965,1,0.744,3,1,0,0.434272037,0.301502462,0.480610618
136,ARTDBI61187FB48479,42.99671,-85.59012,Grand Rapids. MI,Marvin Sapp,Nothing Else Matters,More And More  (LP Version),270.68036,166.275,0,0.26568338,100,18,0.334,267.906,-11.061,1,0.33,1,0.526,4,0.845,0,0.733714696,0.459665457,0.26568338
137,ARSE6YI1187B9B9CD2,30.2676,-97.74298,Austin,James Hunter,A Tribute to The American Horse,Cowboy Ways,188.73424,114.971,0,0,100,42,0,178.463,-7.04,2,0.862,1,1,4,0,0,0.625443262,0.431526919,0
138,AR6C8EJ1187FB3F473,0,0,Ubá. Minas Gerais,Nelson Ned,Mis Momentos,Brasas Vivas,211.80036,144.651,0,0,100,19,0.175,202.443,-15.358,9,0.519,0,0.525,4,0.142,0,0.498663649,0.32188269,0
139,AROI96Z1187B9A5304,0,0,,Mish Mash,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,Kolomeyke,254.32771,152.005,0,0,100,23,0,249.858,-11.213,2,0.64,1,0.692,1,0.605,0,0.505644262,0.351210537,0
140,ARIOSKN1257509BCE1,0,0,,Cama,In this Life,In This Life,210.36363,155.074,2009,0,100,26,0.364,201.497,-5.904,1,0.645,0,0.683,1,0,0,0.406187449,0.273453727,0
141,ARI0PUX1187FB3F215,54.31392,-2.23218,Great Britain / UK,Maxi Priest,Best Of Maxi Priest,Groovin' In The Midnight,301.81832,61.971,1991,0.345802234,100,48,2.566,289.332,-8.095,10,0.683,0,0.549,1,0.397,0,0.661001337,0.446890727,0.345802234
142,ARYO9BU1187B9ADA88,0,0,,Porcupine Tree,Signify (Special Edition),Waiting,416.80934,124.04,1997,0.82517354,100,34,0,396.533,-7.982,6,0.644,0,0.607,5,0.82,0,0.830252262,0.507965802,0.82517354
143,ARZ507V1187FB4425E,0,0,,Ragheb Alama,Bravo Alayki Rare recording,A'chek Ouyounik (2009 Digital Remaster),413.36118,191.196,0,0,100,29,0,408.503,-8.804,7,0.056,0,0.306,4,0,0,0.554226467,0.424931835,0
144,AR6XPWV1187B9ADAEB,0,0,Seattle. WA,Foo Fighters,In Your Honor,Hell,117.002,152.127,2005,0,100,24,0,114.712,-5.699,7,0.458,1,0.44,4,0.651,0,0.839275393,0.550762085,0
145,AR6PJ8R1187FB5AD70,0,0,Barranquilla. Colombia,Shakira Featuring Wyclef Jean,Essential R&B Hit Selection,Hips Don't Lie (featuring Wyclef Jean),217.36444,100.023,0,0.73738531,100,19,0.224,212.161,-5.152,10,0.805,0,0.688,4,0.937,0,0.833178561,0.682263177,0.73738531
146,AR4CG3B1187FB5B861,0,0,California - SF,The Avengers,20 Suosikkia / Rautalankaklassikot / Kolme kitaraa,Juoksuhauta-twist (Elämä juoksuhaudoissa),122.72281,192.688,0,0,100,23,4.418,117.034,-9.965,10,0,1,0.149,4,0.671,0,0.574973901,0.42251494,0
147,AR7BMMV1187FB5B2D7,39.15093,-123.2079,Ukiah. CA,Robben Ford,Talk To Your Daughter,I Got Over It (Album Version),203.98975,154.322,1988,0.47212112,100,42,0.161,182.921,-11.976,11,0.236,0,0.384,4,0,0,0.604820432,0.383877494,0.47212112
148,AREYIHC1187B99CE0B,0,0,,Brazilian Tropical Orchestra,American Songbook - Bacharach,One Less Bell To Answer,192.44363,236.006,0,0,100,11,0.485,178.66,-10.229,5,0.084,1,0.405,4,0.761,0,0.378013152,0.339408486,0
149,AREEMIN11F4C848971,52.1082,5.32986,Netherlands,Gil Semedo,Nha Vitória,Festa,285.36118,150.666,0,0.392008771,100,18,0,274.715,-6.284,11,0.321,1,0.421,5,1,0,0.441593442,0.382869956,0.392008771
150,ARBJSO81187B9BA09B,0,0,,Soda Stereo,Gira Me Verás Volver,Te Hacen Falta Vitaminas,225.12281,175.421,1984,0,100,10,0,203.593,-3.818,11,0,0,0.036,1,0,0,0.711165787,0.466826993,0
151,ARBGJLS11F4C83D4B9,0,0,,Xmilk,Scarcity,Sense And Trick,123.66322,104.153,0,0,100,7,0,119.705,-4.633,9,0.138,0,0.452,4,0.072,0,0.4621406,0.32138373,0
152,ARVNDLR1187B99CA1B,35.30914,-98.52102,Oklahoma,"Dolce, Oscar G.",Fire,Fire (Oscar G Space Vocal Mix),525.16526,127.278,0,0,100,11,0.148,513.724,-5.602,11,0.386,0,0.417,4,0.22,0,0.471577282,0.3370893,0
153,AR5LZJD1187FB4C5E5,35.66693,-80.46935,NC,Britt Nicole,Hanging On (Premiere Performance Plus Track),Hanging On (Medium Key Performance Track Without Background Vocals),204.06812,160.165,0,0.236420182,100,33,0.415,193.562,-5.157,6,0.606,1,0.514,4,1,0,0.669500125,0.544446277,0.236420182
154,AR3WMW01187B9921F7,0,0,,Schizoid,Grim Prospects Remixes - Prospects Are Getting Grimmer,Grim Prospects (Version 2 Remix),166.00771,86.091,0,0,100,37,0,162.366,-1.925,5,0.441,1,0.372,3,1,0,0.495559652,0.349192218,0
155,ARAEX7Y1187FB42D36,0,0,Severn. MD,Toni Braxton Featuring Shaggy,Snowflakes,Christmas In Jamaica,219.01016,149.94,2001,0,100,22,0.235,203.233,-5.21,0,0.782,1,0.662,4,0.128,0,0.737972528,0.555968804,0
156,ARK2G5U1187FB46B34,0,0,,Perrey And Kingsley,The Out Sound From Way In!,Gossippo Perpetuo,127.9473,135.78,2001,0.444401715,100,47,0.165,123.222,-12.717,0,0.655,1,0.525,4,0.087,0,0.530605798,0.350327605,0.444401715
157,ARTB56G11C8A41569D,0,0,,Sven Tasnadi,El Fuego De Dentro,2190 Dias Contigo,570.90567,122.967,0,0,100,22,0.15,538.372,-12.28,7,0.792,1,0.646,4,1,0,0.480047819,0.306603641,0
158,AR0GGKI1187FB391D5,0,0,,Eddie,No Control,No Control,230.00771,142.024,0,0,100,29,0,226.708,-9.748,9,0.858,1,0.606,4,0.966,0,0.622684167,0.362238747,0
159,ARZEWUR1187FB53DC8,50.45663,4.87137,Belgica -- Namur. Namur/Ghent. East Flanders,Enthroned,Pentagrammaton,The Vitalized Shell,240.74404,135.535,2010,0.543052864,100,28,0,240.744,-4.878,2,0.735,0,0.838,7,0.583,0,0.593416049,0.395709548,0.543052864
160,AR89DTT1187B9A7ED5,37.77916,-122.42005,California - SF,Suzanne Ciani,Pianissimo,Mozart,192.20853,139.189,1989,0.608500079,100,47,0.357,183.229,-23.988,2,0.523,1,0.537,3,0.418,0,0.631946666,0.380704536,0.608500079
161,ARTHKKA122BCFCBF58,0,0,,Milan Band,Milan Milan,Ciao Milan,152.0322,128.598,0,0,100,3,0.479,143.871,-9.414,8,0.656,1,0.393,5,0.197,0,0.20107756,0,0
162,ARJDMBO1187B9AD118,0,0,,Johnny Osbourne,Auralux Reggae Showcase,Lend Me Your Chopper,215.30077,163.445,2004,0,100,39,0.588,208.376,-9.741,3,0.445,0,0.496,4,0.015,0,0.618765785,0.409134869,0
163,ARYJSY01187B9B7C65,0,0,Locust Ridge. TN,Dolly Parton,Heaven,Letter To Heaven,155.21914,114.027,1971,0,100,11,0,147.673,-11.965,7,0,0,0.181,3,1,0,0.707335681,0.603876487,0
164,AR77FBJ1187FB49D8D,42.33168,-83.04792,Detroit. MI,Rance Allen Group,Up Above My Head,Heaven is Where The Heart Is,207.12444,111.316,0,0,100,20,0.352,192.447,-12.779,7,0.662,1,0.756,1,0,0,0.488008882,0.31401179,0
165,ARFVYJI1187B9B8E13,47.60356,-122.32944,Seattle. WA,Pearl Jam,Pearl Jam,Inside Job,428.56444,105.994,2006,0.659304669,100,33,4.267,414.697,-8.403,4,0.743,0,0.727,3,1,0,0.81444811,0.60797181,0.659304669
166,ARBM4TC1187FB5CE98,0,0,Los Angeles. CA,Natalie Cole,Take A Look,Take A Look  (LP Version),185.7824,88.489,0,0,100,17,3.059,174.556,-13.251,8,0.015,1,0.236,1,0.249,0,0.69044755,0.507781667,0
167,ARMQHX71187B9890D3,0,0,Atlanta. GA,Mastodon,Crack The Skye,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),654.28853,118.433,2009,0.626612803,100,32,3.048,638.462,-5.884,7,0.539,0,0.617,4,0.802,0,0.780461749,0.574274731,0.626612803
168,ARYXJ5A1187B9B9E56,36.69094,-6.13487,Jerez De La Frontera (Cádiz),Kiril Valeri,Behind The Blue,Bulgarian Dream,306.72934,96.007,0,0.270775999,100,33,0,276.149,-6.929,11,0,1,0.232,4,0.906,0,0.605874049,0.433945514,0.270775999
169,ARULHJM1187B997004,0,0,,Word,Matumago X Press,Amalgama,229.51138,187.807,0,0,100,12,3.233,222.285,-4.198,9,0.457,1,0.398,4,0.381,0,0.638880206,0.246340714,0
170,AROTIMO1187FB532BF,0,0,Compton CA,DJ Quik,The Best of DJ Quik - Da Finale,Born and Raised In Compton,205.58322,181.115,1991,0,100,37,0,202.931,-6.998,7,0.025,0,0.312,4,0.701,0,0.712098902,0.413393911,0
171,AR0X3JJ1187FB3A9A7,0,0,McLellan. FL,Hank Locklin,RCA Country Legends,We're Gonna Go Fishin',127.05914,148.357,0,0.494489518,100,44,0.322,114.724,-12.772,2,0.826,1,0.936,4,0.097,0,0.635757022,0.379436972,0.494489518
172,AR035N21187FB3938E,34.23294,-102.4102,Earth,BT,LOOK (Original Motion Picture Soundtrack),Robbers Kill Cop,44.35546,136.164,0,0.304169503,100,22,0,44.355,-18.147,1,0,0,0,4,0.68,0,0.786427083,0.512226738,0.304169503
173,ARA0H5U1187FB47949,0,0,,2-4 Grooves feat. Reki D.,Relax,Relax,203.83302,126.941,2009,0,100,20,2.067,195.117,-7.661,4,0.648,0,0.629,4,1,0,0.622829997,0.426944256,0
174,AR358YS1187FB44A29,37.20897,-93.29156,Springfield. MO,The Jordanaires,Joy In Our Hearts - The Gospel Side Of The Jordanaires,Sweet By And By,176.50893,159.582,0,0,100,13,0.497,165.535,-17.308,5,0.526,1,0.595,3,1,0,0.382308283,0.283562596,0
175,ARANOZN1187B9B373E,0,0,Los Angeles. CA,Descendents,Enjoy!,Orgofart,140.66893,89.495,1986,0.519448581,100,36,0.078,135.285,-28.347,6,0.006,0,0.127,4,0.614,0,0.727230315,0.476559379,0.519448581
176,ARHONG11187FB3B120,29.78772,-95.82333,katy,L.A. Guns,A Nite On The Strip - Live,Bitch Is Back,201.09016,102.259,1988,0,100,46,0,201.09,-2.869,5,0.608,0,0.505,3,1,0,0.665728336,0.456940558,0
177,ARRA2F91187B9B4061,0,0,,Bare Jr.,Boo-Tay,Naked Albino,254.79791,107.529,1998,0,100,11,0,236.141,-7.309,10,0.647,1,0.54,3,1,0,0.53938059,0.360583582,0
178,ARSGZ3J1187FB3E610,34.01156,-118.49229,Santa Monica. CA,Shelley Fabares,The Best Of Shelley Fabares [Digital Version],Johnny Loves Me (LP Version),143.0722,99.408,0,0,100,27,0.32,133.724,-15.351,0,0.675,1,0.353,4,1,0,0.075124762,0.370194701,0
179,ARMQ32V1187B9999F3,52.88356,-1.97406,England,Norrie Paramor,In London_ In Love,Dearly Beloved,163.49995,79.731,0,0,100,12,2.171,156.212,-25.694,9,0.753,1,0.629,4,0.897,0,0.312415123,0.250601286,0
180,AR8EDG51187FB41A08,0,0,,Gary Hobbs,Of My Times,The Look Of Love,289.64526,188.502,0,0,100,10,0,286.18,-9.435,0,0.403,1,0.578,1,0,0,0.524700041,0.389765518,0
181,AR1GYND1187B9A9CD3,38.43773,-122.71242,Santa Rosa. California,Diesel Boy,Venus Envy,Cooler Than You,124.15955,133.729,1998,0.405652196,100,25,0.38,122.015,-4.793,11,0.724,1,0.583,1,0.046,0,0.567814264,0.376688631,0.405652196
182,AR1PCLK1187FB5BBFF,40.14323,-74.72671,New Jersey,Angelo Badalamenti,Freddy's Favorites: The Best of A Nightmare On Elm Street,Taryns Deepest Fear,167.3922,139.136,0,0.445454525,100,38,0.131,163.149,-17.623,4,0.694,0,0.591,4,0.63,0,0.698770478,0.399451724,0.445454525
183,ARF0W6Z1187B9AC325,0,0,,Cradle Of Filth,Bitter Suites to Succubi,Summer Dying Fast,321.35791,193.693,1994,0,100,21,0,312.761,-6.2,2,0.341,0,0.369,4,0.617,0,0.784820389,0.572583336,0
184,ARWGIOC1187FB4CBEF,37.16793,-95.84502,United States,Jim Chappell,Manila Nights,Still,263.94077,76.693,0,0,100,30,0.429,248.123,-19.821,0,0.693,1,0.528,4,0.524,0,0.520204911,0.361509802,0
185,ARZHLNX1187FB4B8E7,40.71455,-74.00712,NY - New York City,Ladybug,Snapshot,Snapshot,341.36771,126.95,0,0,100,23,0,324.679,-9.632,10,0.432,1,0.304,4,0.575,0,0.479695608,0.220050765,0
186,ARC25S11187B993923,0,0,,Bandido,End Of The Road - Single,End Of The Road (Head Hornys Remix),333.13914,144.812,0,0,100,32,0,317.719,-5.671,6,0.598,1,0.532,1,0.091,0,0.463087254,0.327858925,0
187,ARKE8PP1187B997DD4,0,0,,Brixx,7 Miles,7 Miles,349.12608,138.003,0,0,100,16,0,338.506,-11.708,11,0.7,0,0.319,4,0,0,0.515611096,0,0
188,ARK9TRQ1187B99C095,41.50471,-81.69074,Cleveland. OH,Nine Inch Nails,Things Falling Apart,The Frail,168.56771,130.284,1999,0,100,29,0,159.637,-16.968,7,0.576,0,0.621,4,0.706,0,0.905776889,0.598458501,0
189,ARGTUWC1187B9904A0,0,0,,Susana Seivane,Os soños que volven,Para Milladoiro,350.71955,152.013,2010,0,100,24,0.519,334.17,-13.038,10,0.881,1,0.901,4,1,0,0.352212817,0.297949266,0
190,ARFS01P1187B9A395A,42.17963,-72.92483,Blandford. MA,Leland Martin,Leland Martin,Stone Cold Fingers (Bonus Track),175.62077,159.968,0,0,100,12,0.148,167.358,-10.647,4,0.852,1,0.743,4,0.415,0,0.385143351,0.272190152,0
191,ARGWIHH1187B9A79B0,0,0,,Test Icicles,For Screening Purposes Only,Snowball,190.24934,75.031,2005,0.543052864,100,45,0,185.289,-4.172,4,0.441,0,0.326,4,1,0,0.682045692,0.373464228,0.543052864
192,AR5MK521187B98E0B8,51.50632,-0.12714,London. England,Heaven 17,Endless,(We Don't Need This) Fascist Groove Thang,255.16363,150.837,1981,0,100,46,2.67,248.337,-10.756,7,0.473,1,0.505,4,0.466,0,0.630928608,0.461558452,0
193,ARU22AM1187B9961EA,0,0,,React,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,Drunk Alone,120.2673,143.231,0,0,100,30,0.502,116.013,-3.422,10,0.634,0,0.52,1,0,0,0.485107918,0.247340584,0
194,ARTB56G11C8A41569D,0,0,,Sven Tasnadi,Break The Night,Charisma,557.26975,123.993,0,0,100,22,0,508.54,-12.26,11,0.259,1,0.462,4,0.302,0,0.480047819,0.306603641,0
195,AR93RTI1187B98ECFB,30.38815,-96.0878,Navasota. TX,Mance Lipscomb,Texas Songster,Going Down Slow,187.53261,97.981,2000,0.350979506,100,22,0,180.355,-23.527,11,0.681,1,0.541,1,0,0,0.450852685,0.33238987,0.350979506
196,AR9AN471187B99E0DA,33.74831,-84.39111,Atlanta Georgia USA,Scott Wesley Brown,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,All Rise,295.60118,137.288,0,0,100,11,2.125,290.65,-9.435,2,0.783,1,0.704,4,0.471,0,0.497307512,0.342406391,0
197,ARAR4YH1187B98BF2A,0,0,,Flávio José,Seu Olhar Não Mente,Jogo Limpo,252.02893,168.323,0,0,100,5,0.149,252.029,-8.639,3,0.372,1,0.467,4,0.484,0,0.424278927,0.29547099,0
198,AR567PN1187FB4B4F2,0,0,,Moss,Never Be Scared / Don't Be A Hero,Silent Hill,329.35138,111.079,2009,0.570850642,100,47,0,316.883,-7.672,2,0.144,1,0.287,4,0.599,0,0.602555589,0.389535576,0.570850642
199,ARYKF861187B99C74B,0,0,,Pery Ribeiro,S'Wonderful Movie'n Bossa,Our Love Is Here To Stay,180.00934,133.009,0,0,100,19,0.258,171.648,-13.668,0,0.097,1,0.325,4,0.682,0,0.385417447,0.312131221,0
200,AR4K59J1187FB3759B,44.11559,-120.51484,Oregon,Soular,Time and Space,Everything Changes,244.45342,146.577,0,0.235846203,100,28,0,227.794,-6.885,6,0.516,1,0.59,5,1,0,0.539181188,0.276702625,0.235846203
201,ARLSF8H1187B9A76B0,0,0,Oslo. Norway,Dimmu Borgir,Death ... Is just the beginning Vol.4,Master Of Disharmony,282.53995,140.458,1996,0,100,20,0.351,275.522,-4.2,6,0.34,0,0.34,3,0.595,0,0.826075467,0.599602643,0
202,ARDG9Z71187B997023,51.50632,-0.12714,London. England,Public Image Ltd,Live In Tokyo,(This Is Not A) Love Song (Live),388.28363,132.506,1983,0.26396982,100,43,2.49,383.994,-16.433,0,0.551,1,0.583,4,0.195,0,0.684994897,0.415517083,0.26396982
203,AR56P361187B9AC4DB,54.5958,-5.93494,Belfast. Northern Ireland,Gary Moore,Dark Days In Paradise,What Are We Here For,345.93914,153.862,1997,0.447135796,100,49,0.416,339.754,-6.951,2,0.04,1,0.148,4,0.404,0,0.761362238,0.467110649,0.447135796
204,ARDDHGI126E2B3AA76,0,0,,Pascal Sangla,Une petite pause,Une petite pause,243.1473,93.238,2010,0,100,1,0.525,235.886,-14.737,9,0.847,1,0.639,4,0.521,0,0.464481282,0,0
205,ARVML631187B99E90D,0,0,Athens. GA,The B-52's,The B52's,Wig,261.74649,124.086,1986,0.714046553,100,37,3.489,250.921,-9.628,0,0.427,1,0.398,4,0.366,0,0.681598553,0.537537201,0.714046553
206,ARBKMHZ11F4C843491,0,0,,Dakis,Moments,Perasmena Mesanihta,172.25098,66.765,0,0,100,1,0.449,165.727,-8.46,2,0.558,0,0.54,1,0.805,0,0.336970428,0,0
207,ARD3LXU1187B9ABFC5,0,0,,Sex Pistols,Punk International,God Save the Queen (Live),216.60689,145.518,1988,0.413739836,100,9,0.177,214.192,-3.736,9,0.558,1,0.533,4,0.675,0,0.73118423,0.549204384,0.413739836
208,ARXOTQH1187FB57084,0,0,Fairfax. California,Chris Brown,Forever,Forever,363.59791,139.998,0,0,100,33,0.09,353.913,-4.376,1,0.638,1,0.371,4,0.548,0,0.892688611,0.852186238,0
209,ARMG6K31187FB55677,0,0,,Deekline & Wizard,Breaks_ Beats & Blondes,Sun Is Shining,271.77751,90.648,2004,0.319565987,100,21,0,267.761,-6.947,0,0.674,1,0.556,3,1,0,0.332330882,0,0.319565987
210,ARFUSID1241B9C9462,44.41033,8.93889,Genova,Daniela Dessì,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,New Age,330.65751,140.334,0,0,100,3,0.229,324.261,-12.279,2,0.706,0,0.629,4,0.103,0,0.349012002,0,0
211,ARC6UC81187B989062,40.71455,-74.00712,NY - New York City,Hem,Peace At Last - EP,Have Yourself A Merry Little Christmas,133.27628,89.86,2005,0.360370583,100,43,0,117.661,-15.736,5,0.783,1,0.674,1,0.368,0,0.632242851,0.453435791,0.360370583
212,ARKZJ301187FB521B2,0,0,LDN,Lily Allen,Alright_ Still (Deluxe),U Killed It,264.69832,156.097,2006,0.566988444,100,20,0,251.141,-5.871,9,0.594,1,0.509,4,1,0,0.916058238,0.535408379,0.566988444
213,ARVKAWO11F50C47C9A,0,0,,Pentangle,Light Flight - The Anthology,Rain And Snow,228.51873,179.501,0,0,100,41,0.229,223.37,-12.053,5,0.579,1,0.405,1,0,0,0.547078569,0.333649141,0
214,ARHXBJI1241B9C8B7F,0,0,,DJ Dips,This DJ,Gerra De De,240.3522,86.689,0,0,100,3,0.132,233.465,-6.248,1,0.611,1,0.544,3,0.859,0,0.392570166,0.313989733,0
215,ARTFLEU1269FCD1FE3,0,0,,Ana Bekuta,Zlatni hitovi '90 1,Kako mi je pitas sad,145.57995,160.261,0,0,100,5,0,140.527,-13.703,0,0.757,1,0.637,5,0.182,0,0.326699728,0.305074262,0
216,AR0LVFQ1187B9A84E0,40.71455,-74.00712,NY - New York City,Jason Miles,Miles To Miles,Voices On The Corner,235.80689,101.03,0,0.253834736,100,22,0.131,235.807,-9.716,10,0.391,0,0.316,4,0.58,0,0.458055179,0.371760895,0.253834736
217,ARU9KWP1187B98B2A7,0,0,,Busdriver,RoadKillOvercoat,(Bloody Paw On The) Kill Floor,192.1824,155.038,2007,0.519403046,100,38,0.27,192.182,-6.258,6,0.211,1,0.363,4,0.41,0,0.618002715,0.349476327,0.519403046
218,ARZ05QG1187FB3843E,31.55379,-90.10785,Monticello. MS,Byther Smith,Addressing The Nation With The Blues,I Wish My Mother Was Here,418.87302,117.168,1989,0.437351761,100,19,0.264,411.481,-11.702,1,0.826,1,0.912,3,1,0,0.465194733,0.36228409,0.437351761
219,ARTEGHH1187FB435C8,0,0,,Bebo & Cigala,Lagrimas Negras,Inolvidable,198.26893,132.967,2003,0.676548906,100,19,0,193.782,-14.509,2,0.414,0,0.485,1,0.405,0,0.483703807,0.351624469,0.676548906
220,ARASSX21187FB528B7,52.8029,-2.10633,Stafford. England,Bizarre Inc,Surprise,Miracle,420.10077,139.91,1996,0,100,46,7.367,412.473,-9.062,11,1,1,0.726,4,1,0,0.633817882,0.354725755,0
221,ARRH2S81187B98C8AA,43.07295,-89.38669,Madison. Wisconsin,Bongzilla,Apogee,Witch Weed (Live),397.26975,95.882,1999,0.460541281,100,41,0.392,397.27,-6.788,9,0.535,1,0.333,4,0,0,0.574400789,0.446071584,0.460541281
222,ARSF4161187B9B449F,0,0,,The Gone Jackals,Bone To Pick,Not Buried Deep Enough,229.79873,135.175,1995,0.495293621,100,25,0.205,226.441,-12.772,4,0.685,1,0.418,3,0.639,0,0.44104996,0.353000688,0.495293621
